Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.29-8.8.8.8-50140-53-17,192.168.3.29,50140,8.8.8.8,53,17,18/07/2019 09:11:57 PM,14244,4,4,180.0,366.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,16.743157806499145,38331.92923336141,561.6399887672002,2034.857142857143,9754.820849688826,14089.0,-14244.0,123.0,41.0,142.02816622064793,123.0,-123.0,32.0,10.666666666666666,36.95041722813605,32.0,-32.0,0,0,0,0,32,32,280.8199943836001,280.8199943836001,45.0,106.0,65.66666666666667,26.565955657570463,705.75,0,0,0,0,0,0,0,0,1.0,73.875,45.0,91.5,0,0,0,546,8,38331,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-51442-53-17,192.168.3.29,51442,8.8.8.8,53,17,18/07/2019 08:15:12 PM,14017,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19476.35014625098,285.3677677106371,4672.333333333334,8040.782072244797,13957.0,10.0,50.0,50.0,0.0,50.0,50.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,16,16,142.68388385531856,142.68388385531856,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19476,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-35471-53-17,192.168.3.29,35471,8.8.8.8,53,17,18/07/2019 08:08:41 PM,14347,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19028.368299993028,278.803931135429,4782.333333333334,8195.815416011596,14246.0,25.0,76.0,76.0,0.0,76.0,76.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,16,16,139.4019655677145,139.4019655677145,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19028,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-51026-53-17,192.168.3.29,51026,8.8.8.8,53,17,16/07/2019 08:12:18 PM,14246,4,4,232.0,418.0,58.0,58.0,58.0,0.0,119.0,90.0,104.5,16.743157806499145,45626.84262249053,561.5611399691142,2035.1428571428569,9727.111620424146,14030.0,-14246.0,171.0,57.0,197.453792062852,171.0,-171.0,45.0,15.0,51.96152422706632,45.0,-45.0,0,0,0,0,32,32,280.7805699845571,280.7805699845571,58.0,119.0,78.66666666666667,26.565955657570463,705.75,0,0,0,0,0,0,0,0,1.0,88.5,58.0,104.5,0,0,0,650,8,45626,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-23.219.38.65-46072-80-6,192.168.3.29,46072,23.219.38.65,80,6,16/07/2019 08:32:33 PM,45055940,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219463182878883,5006215.555555556,15012715.718447736,45040105.0,-15835.0,45055940.0,9011188.0,20149628.92603037,45055940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,128,0.133167790972733,0.0887785273151553,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,4,0,60,235,0,32,15835.0,0.0,15835.0,15835.0,45040105.0,0.0,45040105.0,45040105.0,1
192.168.3.29-8.8.8.8-59095-53-17,192.168.3.29,59095,8.8.8.8,53,17,18/07/2019 08:08:41 PM,14119,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19335.647000495785,283.30618315744744,4706.333333333334,8038.357688815131,13988.0,9.0,122.0,122.0,0.0,122.0,122.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,16,16,141.65309157872372,141.65309157872372,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19335,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-192.168.3.31-34788-9200-6,192.168.3.29,34788,192.168.3.31,9200,6,18/07/2019 09:14:30 PM,-2281414388,64,55,90798.0,9859.0,6041.0,0.0,1418.7187500000002,1628.6334954494826,489.0,0.0,179.25454545454545,179.69647435501594,-44.12043709790086,-0.0521606248412947,-19334020.23728813,387850255.7010151,982180922.0,-4074064595.0,-2281414388.0,-36212926.7936508,532213079.7391212,982180922.0,-4074064595.0,-2281414873.0,-42248423.57407405,575403572.797569,982181273.0,-4074058549.0,1,0,0,0,2048,1760,0.0,0.0,0.0,6041.0,855.6333333333336,1346.1907598497182,1812229.5619047617,0,0,0,63,119,0,0,0,0.0,862.8235294117648,1418.71875,179.25454545454545,0,0,0,13435,5,-13,2,3631,2,394,1444,6751,35,32,968541.2777777778,2189460.841927442,6037313.0,5814.0,93431227.78947368,221140474.81297523,982180922.0,7000216.0,1
192.168.3.29-8.8.8.8-57136-53-17,192.168.3.29,57136,8.8.8.8,53,17,18/07/2019 08:07:56 PM,14111,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19346.609028417548,283.46679895117285,4703.666666666666,8088.129841522905,14043.0,12.0,56.0,56.0,0.0,56.0,56.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,16,16,141.73339947558642,141.73339947558642,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19346,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-33187-53-17,192.168.3.29,33187,8.8.8.8,53,17,18/07/2019 09:11:57 PM,14349,4,4,180.0,366.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,16.743157806499145,38051.43215555091,557.5301414732734,2049.8571428571427,9870.90460948356,14285.0,-14349.0,52.0,17.333333333333332,60.04442799572108,52.0,-52.0,12.0,4.0,13.856406460551018,12.0,-12.0,0,0,0,0,32,32,278.7650707366367,278.7650707366367,45.0,106.0,65.66666666666667,26.565955657570463,705.75,0,0,0,0,0,0,0,0,1.0,73.875,45.0,91.5,0,0,0,546,8,38051,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.30-91.189.89.198-39231-123-17,192.168.3.30,39231,91.189.89.198,123,17,18/07/2019 09:02:04 PM,164153,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,584.8202591484774,12.183755398926612,164153.0,0.0,164153.0,164153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,6.091877699463306,6.091877699463306,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-51887-53-17,192.168.3.29,51887,8.8.8.8,53,17,18/07/2019 08:07:57 PM,14081,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19387.8275690647,284.0707336126696,4693.666666666666,8051.779078770935,13991.0,16.0,74.0,74.0,0.0,74.0,74.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,16,16,142.0353668063348,142.0353668063348,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19387,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,19/07/2019 10:21:58 PM,59998630,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333340944618235,59998630.0,0.0,59998630.0,59998630.0,59998630.0,59998630.0,0.0,59998630.0,59998630.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0333340944618235,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59998630.0,0.0,59998630.0,59998630.0,1
192.168.3.29-8.8.8.8-35336-53-17,192.168.3.29,35336,8.8.8.8,53,17,16/07/2019 08:48:22 PM,14250,12,12,540.0,1098.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,15.14475606814571,114947.36842105264,1684.2105263157894,619.5652173913045,9980.78336252442,14053.0,-14250.0,150.0,13.63636363636364,156.66989036012805,150.0,-150.0,47.0,4.2727272727272725,49.08989897950679,47.0,-47.0,0,0,0,0,96,96,842.1052631578947,842.1052631578947,45.0,106.0,67.31999999999998,25.83234406707994,667.3100000000002,0,0,0,0,0,0,0,0,1.0,70.125,45.0,91.5,0,0,0,1638,24,114947,0,0,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-39515-53-17,192.168.3.29,39515,8.8.8.8,53,17,18/07/2019 09:13:27 PM,14336,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19042.96875,279.0178571428572,4778.666666666666,8160.865905854191,14202.0,49.0,85.0,85.0,0.0,85.0,85.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,16,16,139.50892857142858,139.50892857142858,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19042,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,50806,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3654292800063,50806.0,0.0,50806.0,50806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.68271464000315,19.68271464000315,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.164.43.181-44100-443-6,192.168.3.29,44100,35.164.43.181,443,6,16/07/2019 08:48:24 PM,84341,12,12,234.0,210.0,39.0,0.0,19.5,20.367085746816645,35.0,0.0,17.5,18.278153875348277,5264.343557700288,284.5591112270426,3667.0,50505.42389594499,42291.0,-84341.0,84341.0,7667.363636363636,88091.30148575707,84341.0,-84341.0,975.0,88.63636363636364,1018.3542873408325,975.0,-975.0,1,0,0,0,384,384,142.2795556135213,142.2795556135213,0.0,39.0,19.320000000000004,19.00157888176664,361.06,0,0,0,12,24,0,0,0,1.0,20.125,19.5,17.5,0,0,0,444,12,10558,0,0,0,0,82,118,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,19/07/2019 10:21:43 PM,109960952,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1644046879477723,463970.2616033756,304199.05060485867,1647882.0,28.0,109960952.0,463970.2616033756,304199.05060485867,1647882.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1644046879477723,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 09:31:58 PM,-1725424302,245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1419940589198911,-7071411.073770491,124179796.9123812,626006002.0,-1634827854.0,-1725424302.0,-7071411.073770491,124179796.9123812,626006002.0,-1634827854.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,626006002.0,0.0,626006002.0,626006002.0,1
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 09:31:58 PM,-1725263686,94,0,27289.0,0.0,300.0,289.0,290.30851063829795,2.828528230634883,0.0,0.0,0.0,0.0,-15.817292290704367,-0.0544844250550115,-18551222.43010753,201218045.94205013,626953161.0,-1633792797.0,-1725263686.0,-18551222.43010753,201218045.94205013,626953161.0,-1633792797.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,752,0,0.0,0.0,289.0,300.0,290.2947368421054,2.816643861544646,7.933482642777134,0,0,0,0,0,0,0,0,0.0,293.3829787234043,290.3085106382979,0.0,0,0,0,1262,4,-4,2,758,0,0,0,0,93,8,0.0,0.0,0.0,0.0,626953161.0,0.0,626953161.0,626953161.0,1
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 09:32:04 PM,-1740507028,33,0,1684.0,0.0,56.0,48.0,51.03030303030303,2.242833705450101,0.0,0.0,0.0,0.0,-0.9675341569491208,-0.0189599923867701,-54390844.62499999,342185125.30962104,630006197.0,-1625061779.0,-1740507028.0,-54390844.62499999,342185125.30962104,630006197.0,-1625061779.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,0,0.0,0.0,48.0,56.0,51.058823529411775,2.214842171962218,4.905525846702316,0,0,0,0,0,0,0,0,0.0,52.60606060606061,51.03030303030303,0.0,0,0,0,378,7,1319,3,153,0,0,0,0,32,8,932633.0,1318904.0535505228,1865239.0,27.0,116320325.33333334,251713917.69187653,630006197.0,7635315.0,1
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 09:18:16 PM,-928324793,8,6,6110.0,1021.0,2035.0,0.0,763.75,973.3548391296684,351.0,0.0,170.16666666666666,186.5008489703644,-7.681578746760887,-0.0150809286852688,-71409599.46153845,269607235.9615892,24998261.0,-968348227.0,-928324793.0,-132617827.57142857,368654224.7432049,24998261.0,-968348227.0,40023030.0,8004606.0,11504507.123409,24998616.0,6661.0,1,0,0,0,256,192,0.0,0.0,0.0,2035.0,497.7333333333333,757.9224862992886,574446.4952380953,0,0,0,7,14,0,0,0,0.0,533.2857142857143,763.75,170.16666666666666,0,0,0,0,0,0,4,3055,3,510,2053,2053,3,32,7078.0,0.0,7078.0,7078.0,19996458.5,7073616.931811653,24998261.0,14994656.0,1
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 09:31:58 PM,-1740026133,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0022988160488736,-580008711.0,908642039.2427896,60002575.0,-1620027910.0,-1740026133.0,-580008711.0,908642039.2427896,60002575.0,-1620027910.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60002575.0,0.0,60002575.0,60002575.0,1
